,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
330,-inf,-inf,-inf,-inf,7.533135787875822,7.279740164868084,-inf,-inf,-inf,-0.23405364658850558,1.702525183533011,-inf,-inf,-inf,-1.3244826916376398,3.9635534912434762,-inf,-inf,2.07969560754892,3.27432644918262,-inf,1.7909609189729168,2.6633447700661077,-inf,2.635723972514104,0.6327034330401474,1.787889558187293,0.07008008623927611,-1.031401364202796,1.08315028741415,1.3441060222724661,2.10475844454866,-1.1543480401601087,0.622790268423821,0.38354108596812087,0.45684042673086883,0.49890764405190524,-0.17392232810034813,-0.9612329899523184,0.21064767397664935
331,-inf,-inf,-inf,-inf,7.749910663068637,7.4965150400609,-inf,-inf,-inf,2.31240679637686,4.248985626498377,-inf,-inf,-inf,0.08643354466531245,5.374469727546428,-inf,-inf,3.946063732531426,5.140694574165125,-inf,4.205972917470226,5.078356768563417,-inf,5.104411562972068,3.101391023498111,4.2873957426100135,2.789775570793342,3.658326768100125,3.774439699646759,3.7441243050757387,3.685676694627546,1.4509383898054393,-0.388882883700203,0.19074578169126333,1.1106883206104217,1.0628436335091416,-0.19109842229152196,0.656329128259084,1.596674441636573
332,-inf,-inf,-inf,-inf,9.674960058634715,9.421564435626978,-inf,-inf,-inf,2.844775013083723,4.781353843205239,-inf,-inf,-inf,2.2580731994646706,7.5461093823457865,-inf,-inf,5.0972012949941945,6.291832136627894,-inf,2.37891883041634,3.2513026815095305,-inf,4.611688084595874,2.608667545121918,3.7646570166076874,2.5708540357934657,4.089315927066896,0.8482507054693396,2.4257368341857677,3.9795744762649474,3.4012707321480247,2.4062529592818898,2.4365061224480504,1.9588963469360885,1.6853703203528894,1.909949428594054,0.16040350014871624,0.3844252925221211
333,-inf,-inf,-inf,-inf,10.485161660484682,10.231766037476945,-inf,-inf,-inf,3.987358418945647,5.923937249067164,-inf,-inf,-inf,1.5641368385622347,6.852173021443351,-inf,-inf,3.2175033134883977,4.412134155122097,-inf,6.261534478630613,7.133918329723803,-inf,6.983052106387514,4.980031566913556,5.752720098503079,4.316739509269432,5.374959147101565,4.803670770607116,4.615496127520048,2.6022589589927936,2.780898522022205,1.9794073588113787,2.1720856242981825,2.012121133404692,1.4070917088278365,2.7182412519064076,1.3898688941923163,0.2209758784146368
334,-inf,-inf,-inf,-inf,9.547475983913566,9.294080360905827,-inf,-inf,-inf,3.962609825254713,5.899188655376229,-inf,-inf,-inf,2.7150195425558,8.003055725436916,-inf,-inf,5.614097461796481,6.808728303430181,-inf,5.17510008149289,6.047483932586081,-inf,5.660610630405712,3.6575900909317554,4.037014926476947,2.9241102657418487,4.542066096273642,3.782255181816105,3.8033355796250454,3.9692168997003927,3.9987293096998613,3.468819308048298,3.7237147517615727,3.1279122745601327,3.1222852254960314,3.8951725088457914,2.7303319184098687,1.4570559788434219
335,-inf,-inf,-inf,-inf,9.399995748711829,9.14660012570409,-inf,-inf,-inf,5.003411996387332,6.939990826508848,-inf,-inf,-inf,2.0531907387081225,7.3412269215892385,-inf,-inf,4.264194080024379,5.458824921658079,-inf,5.315626728758779,6.188010579851969,-inf,6.904643390406197,4.901622850932241,6.0418698800313,4.549222487127531,5.434955603952125,5.719052009186222,5.629027014231384,5.20116054285213,2.3106998668443737,1.9847118777664066,2.598673886586348,4.032042371096688,3.452561388949176,1.9958991831080444,1.846175340594241,1.7582068318080901
336,-inf,-inf,-inf,-inf,9.3935627809673,9.140167157959564,-inf,-inf,-inf,3.2504864534334845,5.187065283555001,-inf,-inf,-inf,1.5646721226387923,6.852708305519909,-inf,-inf,5.538214412031092,6.732845253664792,-inf,3.7039343271067957,4.576318178199987,-inf,4.382923482882814,2.3799029434088568,4.719878893099593,3.4243459739799205,4.787147223750084,5.480313373113225,5.490265228849038,5.612572083074496,0.887640181392254,2.0708549893921853,3.5955402818617475,4.546022598618103,3.811241114617145,3.5123791558822157,2.922038917008945,2.8915845077308315
337,-inf,-inf,-inf,-inf,7.314888096290511,7.061492473282773,-inf,-inf,-inf,2.8774962903972976,4.814075120518814,-inf,-inf,-inf,0.4082154284049399,5.696251611286056,-inf,-inf,5.404288082562016,6.598918924195716,-inf,5.819008632921366,6.691392484014558,-inf,6.003889277522974,4.000868738049018,6.346220527082881,5.262400309657586,6.912066601210856,6.279381664063309,6.106555791389536,4.583332307533632,4.701933887616143,5.092695677380464,4.212431427355514,3.307819217961084,5.021080006371892,5.454560291033536,4.566355182229468,3.8052167514677238
338,-inf,-inf,-inf,-inf,6.353149247042954,6.099753624035216,-inf,-inf,-inf,5.507806344853971,7.444385174975487,-inf,-inf,-inf,1.689261271572743,6.977297454453859,-inf,-inf,5.609675472267584,6.804306313901284,-inf,6.012025292006487,6.884409143099678,-inf,5.414857945438588,3.4118374059646324,5.895913184648886,4.635471762378583,6.056584386828568,5.095817644247254,5.214242351448079,5.682758493892284,3.655209717838377,4.524225406245439,3.8072449747538974,2.5063411311904362,4.0295533337244,4.6363180771143435,3.81178675944088,2.6514543475155525
339,-inf,-inf,-inf,-inf,6.152755842483074,5.899360219475337,-inf,-inf,-inf,5.765017802477406,7.701596632598923,-inf,-inf,-inf,4.526104734153663,9.814140917034779,-inf,-inf,8.11645123630089,9.31108207793459,-inf,6.0052454003403675,6.877629251433558,-inf,7.689002513916477,5.6859819744425195,6.679932702217559,4.971809958210461,4.133460865698927,5.127016058170902,5.3487743611158916,6.04103100360881,5.354137086417069,4.459951839166737,4.292220897125364,4.81979393402427,5.0280952654036115,4.433566679389259,3.875945651845154,3.970250362892017
340,-inf,-inf,-inf,-inf,8.019208777307504,7.765813154299766,-inf,-inf,-inf,4.589211584019733,6.525790414141249,-inf,-inf,-inf,3.34018753577532,8.628223718656436,-inf,-inf,7.601116915107278,8.795747756740978,-inf,6.838112480403204,7.710496331496396,-inf,7.11748510925505,5.114464569781093,6.157385494897012,4.940373821312019,6.426717952877258,5.4367860000975154,5.429679593672208,5.480234052487213,3.2059279634768183,3.7437020690441907,4.876629115486157,5.626742440741255,5.568985004658367,4.560212132995226,2.3790997649239087,3.356632459574734
341,-inf,-inf,-inf,-inf,7.617826757618824,7.364431134611086,-inf,-inf,-inf,5.844915873947309,7.781494704068825,-inf,-inf,-inf,2.6593501491227087,7.947386332003824,-inf,-inf,5.5217652932795875,6.716396134913287,-inf,1.4026192538604378,2.275003104953629,-inf,5.766965154204264,3.763944614730308,6.157597789978373,4.62917798595095,5.382004503161225,6.31877660664172,6.169383314065186,5.10362048448671,3.831093837186916,1.8381001909098316,3.5356928351143453,4.965555091884283,4.738337333647162,3.9613197740735493,2.927375728367721,3.149455196268425
342,-inf,-inf,-inf,-inf,10.651555777883528,10.398160154875791,-inf,-inf,-inf,9.147059601908412,11.083638432029929,-inf,-inf,-inf,5.768365832277213,11.056402015158328,-inf,-inf,9.221386734408377,10.416017576042076,-inf,9.199448608014078,10.071832459107268,-inf,9.578293331730553,7.575272792256597,8.458254303770547,7.3258656126739945,8.921459502547576,8.931305511742634,8.884621019292817,8.739692364313512,8.357901884148351,8.363746041689316,8.130952286466815,7.39594702688237,6.4108281101288105,5.740899417478117,5.0267687927958695,5.164264121384673
343,-inf,-inf,-inf,-inf,10.443529075787806,10.190133452780069,-inf,-inf,-inf,8.507231821085547,10.443810651207064,-inf,-inf,-inf,5.854435830027876,11.142472012908993,-inf,-inf,9.878937300025806,11.073568141659505,-inf,10.27656310330166,11.14894695439485,-inf,8.363362059284137,6.360341519810181,8.208926626902665,7.064983715296712,8.646864175794105,4.695312958739367,6.925163774152333,8.570761653241762,8.613550479384783,7.368389445533952,7.769935515213233,7.239040418341177,5.525655563426156,5.977323126377993,5.95244015689498,4.532017516089428
344,-inf,-inf,-inf,-inf,12.402177497235403,12.148781874227664,-inf,-inf,-inf,10.711835812985905,12.648414643107422,-inf,-inf,-inf,8.516700600547118,13.804736783428234,-inf,-inf,12.656392688431435,13.851023530065135,-inf,12.106328917009256,12.978712768102447,-inf,11.647195214243311,9.644174674769355,11.269143954704676,9.854974177252357,10.97016573053988,9.922646999836193,9.803715512425349,9.119504082822058,8.731578489181379,8.558003700795354,7.737886828562732,6.5891225850189405,5.561253244702338,4.286985843654836,5.826583718214781,5.899881719480731
345,-inf,-inf,-inf,-inf,12.207425087806552,11.954029464798815,-inf,-inf,-inf,10.476564627068502,12.413143457190019,-inf,-inf,-inf,7.737711357379478,13.025747540260594,-inf,-inf,10.942928994912341,12.13755983654604,-inf,11.699781153613458,12.572165004706648,-inf,9.566137006470795,7.563116466996838,10.155440676392702,8.444375851536002,7.533421165693855,7.90990859527257,7.779716529412276,6.972057374793602,6.879762847900912,8.263215587921966,8.595447606426529,7.707024758705538,5.867382127364021,5.683846763887905,4.094129348827215,4.250813085812924
346,-inf,-inf,-inf,-inf,12.363332621015116,12.10993699800738,-inf,-inf,-inf,7.295796280050816,9.232375110172333,-inf,-inf,-inf,5.940295003504028,11.228331186385143,-inf,-inf,10.82152305238791,12.01615389402161,-inf,11.132618056162404,12.005001907255595,-inf,10.262649671408179,8.25962913193422,9.644776602010985,8.17961157223318,9.153935241433683,5.663463730240372,5.578192359406736,5.1862373233594425,7.212310424306258,7.322868052308527,7.308360230154806,6.235906998651122,3.8567204449992984,4.7645414011091995,5.141302574457515,4.76648658676928
347,-inf,-inf,-inf,-inf,12.307207198893103,12.053811575885366,-inf,-inf,-inf,4.761143383833288,6.697722213954805,-inf,-inf,-inf,3.4024593541880876,8.690495537069204,-inf,-inf,7.233061023080875,8.427691864714575,-inf,10.291126021269623,11.163509872362814,-inf,10.601050007426359,8.598029467952403,8.048079057025387,7.2066906804750115,9.061494980883072,6.579483789181636,6.479482497564642,5.971161208430226,7.202269605006137,7.174728377360161,6.608014866064194,5.808855045720593,5.318678216255073,4.27722034149915,4.009038724309141,3.4276024864201133
348,-inf,-inf,-inf,-inf,11.876156571148908,11.62276094814117,-inf,-inf,-inf,5.356627888415282,7.2932067185367995,-inf,-inf,-inf,3.1109406673116746,8.39897685019279,-inf,-inf,8.3775632494463,9.57219409108,-inf,8.972155093476719,9.844538944569909,-inf,9.884906381363455,7.881885841889499,8.526205753107778,7.639199522758014,9.461942019180716,8.761886060051289,8.688001571665055,8.376536137361258,7.002244734487903,5.496052395988606,6.298106399853769,6.333624163666268,5.7538129015327115,5.2294986001366635,4.497392672257386,2.3331997505329127
349,-inf,-inf,-inf,-inf,10.737261320643036,10.483865697635299,-inf,-inf,-inf,6.687612749981991,8.624191580103508,-inf,-inf,-inf,3.4878564873046614,8.775892670185778,-inf,-inf,9.091276541922113,10.285907383555813,-inf,9.831259439220219,10.703643290313408,-inf,10.552502654337928,8.549482114863972,10.720813569767424,9.038855776438083,8.679124180158409,7.268218166838056,7.156816370506419,6.546717974760479,5.522108194336329,4.451572858110413,5.077722385557197,5.25694758697093,4.64157075623164,4.562364886334681,2.938780904772949,2.1368026493329517
350,-inf,-inf,-inf,-inf,10.805069271999804,10.551673648992066,-inf,-inf,-inf,7.413069841626471,9.349648671747987,-inf,-inf,-inf,4.496815225327093,9.784851408208208,-inf,-inf,9.465696573117057,10.660327414750757,-inf,11.004355261669259,11.87673911276245,-inf,12.41916985407053,10.416149314596574,11.244106905647843,9.509786558253612,7.674718584588382,6.576530325720317,6.3796453288585555,3.915124916695316,7.6640707288210255,7.334234361977187,6.695330941803887,5.7014177964487684,4.352529954826367,3.294811308880852,3.3928294050083085,4.372293463702205
351,-inf,-inf,-inf,-inf,12.051987071988284,11.798591448980545,-inf,-inf,-inf,6.179943105901641,8.116521936023158,-inf,-inf,-inf,1.3318640882026618,6.619900271083778,-inf,-inf,6.317907451333061,7.51253829296676,-inf,8.967859692861376,9.840243543954568,-inf,8.975840177563306,6.97281963808935,9.817055744076136,8.282371901172985,9.00945198346741,7.266004521486688,7.342283871761124,7.694328926087697,5.428322894300084,6.001331596601837,5.762703792432075,4.457964937723462,4.886332231440804,6.01104069832408,5.578500899958014,5.002892210003687
352,-inf,-inf,-inf,-inf,11.866584165338287,11.61318854233055,-inf,-inf,-inf,4.041216685340578,5.977795515462095,-inf,-inf,-inf,4.094292602171311,9.382328785052428,-inf,-inf,8.93599928931366,10.13063013094736,-inf,10.22892468428444,11.10130853537763,-inf,12.066169591326291,10.063149051852335,10.814648201649806,9.082457057420429,7.378949835185893,7.301864302746733,7.281843758601351,7.273531859453491,6.184852659732649,5.684606669910061,6.487043373323983,6.628525572162424,6.407626328108356,5.55539376409244,4.4002876114794045,5.947202569311336
353,-inf,-inf,-inf,-inf,10.934417577720422,10.681021954712683,-inf,-inf,-inf,7.934171085175851,9.870749915297369,-inf,-inf,-inf,4.348811817350806,9.636848000231922,-inf,-inf,4.127900922011284,5.322531763644983,-inf,10.170421229995274,11.042805081088465,-inf,12.369223649344493,10.366203109870536,9.828296664971043,8.760803570117059,10.427453051300294,9.037671815435704,8.825852579378306,1.80675050796673,4.067836246121821,6.106831820707518,5.25436672892025,5.255313925918702,5.754159991568065,4.946359385827136,3.1850622880952306,3.0878297645338537
354,-inf,-inf,-inf,-inf,10.715327445400646,10.461931822392907,-inf,-inf,-inf,7.9564782948387744,9.893057124960292,-inf,-inf,-inf,4.874338655477875,10.162374838358991,-inf,-inf,7.172747930060242,8.367378771693941,-inf,8.567829992546605,9.440213843639796,-inf,12.678782442313183,10.675761902839227,12.611896208484625,10.932237859311329,10.604928702340507,9.330568168588249,9.253762857929106,8.922346467003145,5.3121729675978875,6.305893048629914,6.041833347982315,4.977999511805853,4.867636924366114,4.422474034446995,5.725780028066558,5.534703782484613
355,-inf,-inf,-inf,-inf,11.6832866007518,11.429890977744062,-inf,-inf,-inf,7.044409655428114,8.98098848554963,-inf,-inf,-inf,3.5701926880806916,8.858228870961808,-inf,-inf,8.864910994296997,10.059541835930695,-inf,11.52640524153502,12.398789092628212,-inf,12.39191850435617,10.388897964882213,8.782901200623057,9.237325287601065,11.491588282594082,10.32865717522554,10.226757513770753,9.702269057265365,8.216536797120039,7.164844619311128,7.544512509290881,7.4089189320387465,6.515099341202302,4.6617531495136175,5.203444424499684,4.728470032196302
356,-inf,-inf,-inf,-inf,11.946423086895226,11.69302746388749,-inf,-inf,-inf,7.664285879036871,9.600864709158389,-inf,-inf,-inf,3.8891338023213273,9.177169985202443,-inf,-inf,9.729172188502671,10.923803030136371,-inf,10.254402844720449,11.12678669581364,-inf,11.846276055786715,9.843255516312759,11.36874283390257,9.639060076200437,8.070862402861687,9.22859888543942,9.11986133940894,8.534598832957359,7.606165708169458,5.87344787218386,6.466716660376602,6.395540213742198,6.478612401641565,6.766847133727135,6.447136409085429,5.8719470480944285
357,-inf,-inf,-inf,-inf,12.126536529208158,11.87314090620042,-inf,-inf,-inf,8.556178547309267,10.492757377430785,-inf,-inf,-inf,3.895650859055322,9.183687041936437,-inf,-inf,10.146067907842122,11.340698749475822,-inf,10.875362947908314,11.747746799001506,-inf,11.436349545101766,9.43332900562781,8.36512819144458,6.931831790828636,7.997309143801445,9.01251748973969,9.047575069142223,9.264990732820372,7.850236650519178,7.202966248139662,6.217076132686472,5.804852944177889,7.09609405939164,6.921650193888385,5.430726359214113,5.072052745759541
358,-inf,-inf,-inf,-inf,14.274178413274539,14.020782790266802,-inf,-inf,-inf,10.222119796135253,12.15869862625677,-inf,-inf,-inf,2.2356776924480535,7.52371387532917,-inf,-inf,9.431138992585264,10.625769834218964,-inf,10.149353099062518,11.02173695015571,-inf,9.226345265921571,7.223324726447616,9.3496594957117,8.192790164376499,9.758909053599266,9.191836641330143,9.018508147788722,7.482613195070449,4.508113538094118,5.276829465671559,5.025269271353794,4.651719922341757,5.320946232818844,5.083331085388051,4.948641878888894,4.673760837453098
359,-inf,-inf,-inf,-inf,15.070534475003097,14.817138851995358,-inf,-inf,-inf,10.360539605761355,12.297118435882872,-inf,-inf,-inf,2.6515738133174986,7.939609996198614,-inf,-inf,8.93502090644549,10.12965174807919,-inf,9.181219268918062,10.053603120011251,-inf,6.920883272987492,4.917862733513536,8.61970551051994,7.600522500032214,9.314290809973578,8.460019522760442,8.311395334542762,7.257466337176119,6.167082157541915,5.654743157993437,6.249806410245934,6.338071785176155,5.965848720615671,5.293443375793047,5.3945087858882514,5.083492619482108
360,-inf,-inf,-inf,-inf,13.473009934623327,13.21961431161559,-inf,-inf,-inf,9.7009185567976,11.637497386919115,-inf,-inf,-inf,3.521308662399184,8.8093448452803,-inf,-inf,8.292029543269194,9.486660384902892,-inf,9.299003882799143,10.171387733892335,-inf,9.525833486781893,7.522812947307936,8.472533147355032,6.828245272398398,6.894057522606462,5.6780883967797555,5.934973395519521,6.688857338665309,7.407153407317405,7.510377385204576,6.560854546580239,4.422431538944232,4.819705018745249,5.400541938143349,3.750504711864164,3.8206887653672696
361,-inf,-inf,-inf,-inf,12.432974342197342,12.179578719189605,-inf,-inf,-inf,8.362595939600526,10.299174769722043,-inf,-inf,-inf,1.3814618236065892,6.669498006487705,-inf,-inf,8.037686519376255,9.232317361009954,-inf,9.526407271583109,10.3987911226763,-inf,9.510662032125062,7.507641492651104,7.078327497338815,6.217231353381681,8.058489115028259,7.815815872984183,7.711148767723615,7.16255659024938,5.9599157406879355,5.631756144533402,6.328141891485955,5.619396931043044,3.944538965994817,4.1395624183369,3.5583185730232323,3.541833036347914
362,-inf,-inf,-inf,-inf,10.939520543383633,10.686124920375896,-inf,-inf,-inf,7.897600322408971,9.834179152530487,-inf,-inf,-inf,1.317990276722379,6.606026459603495,-inf,-inf,7.447565272686281,8.642196114319981,-inf,8.152382574134185,9.024766425227376,-inf,11.057878235493215,9.054857696019257,11.088095137006086,9.475424911620244,9.788871108890012,7.064994126457168,6.931810758457503,6.08836628682889,6.193448511628712,5.629718699338803,6.832476601076336,6.506815013703908,5.0975415342648915,6.0059539718393395,5.621764786958144,4.74963564775237
363,-inf,-inf,-inf,-inf,13.651611102236565,13.398215479228828,-inf,-inf,-inf,8.775067519484825,10.711646349606342,-inf,-inf,-inf,2.894044402661575,8.18208058554269,-inf,-inf,8.873504324977757,10.068135166611455,-inf,10.382349434638847,11.254733285732039,-inf,11.901924340819114,9.898903801345156,9.490640597573893,8.132907208253007,9.377207685485565,6.389985566159965,6.7623696285275745,7.683759735650541,8.12243463729023,6.281774573820343,5.957811378225705,5.8387168673855685,4.544540141937675,4.2508712992898285,4.296952865829732,3.068105736743244
364,-inf,-inf,-inf,-inf,13.954957895853576,13.70156227284584,-inf,-inf,-inf,6.559840127404265,8.496418957525782,-inf,-inf,-inf,2.857228819658314,8.14526500253943,-inf,-inf,7.506278894977252,8.700909736610953,-inf,10.096570602344121,10.968954453437313,-inf,12.286545345725221,10.283524806251263,12.143917105259089,10.488914199247317,10.452406172379057,5.0831164537090245,6.667360088587635,8.222547482396596,8.397702219154173,6.579288191252711,6.302689758512702,5.847072387314042,4.400816451400551,5.381756812772946,5.328361129931009,5.427165218413612
365,-inf,-inf,-inf,-inf,14.056619759754485,13.803224136746747,-inf,-inf,-inf,7.233118176589838,9.169697006711354,-inf,-inf,-inf,3.6859916342274897,8.974027817108606,-inf,-inf,8.043296527064749,9.237927368698449,-inf,8.598848330550366,9.471232181643558,-inf,9.537386559591631,7.534366020117675,9.41338438721625,8.63922487386398,10.537045252287278,8.173488407914034,8.056361312233339,7.390468782402392,8.226271010906448,6.560892821170107,5.813901789747935,5.179011318511644,5.884932054933425,5.734954801549772,4.189602375757782,6.249911663930743
366,-inf,-inf,-inf,-inf,14.374518045293248,14.121122422285511,-inf,-inf,-inf,10.726540456667868,12.663119286789383,-inf,-inf,-inf,3.657127236360068,8.945163419241185,-inf,-inf,8.209362991201148,9.403993832834848,-inf,9.503856032382206,10.376239883475396,-inf,6.899191851839855,4.896171312365898,10.392593902435804,8.872944571510132,9.660483389510484,7.828987515816008,8.149108920138548,9.00052106480605,8.27079185651018,6.412328869903526,3.896485173893957,2.8868326486346767,4.7465150858748375,5.642206719326543,4.592060562323786,4.829672052989248
367,-inf,-inf,-inf,-inf,15.87670322299287,15.623307599985132,-inf,-inf,-inf,11.132344008893316,13.068922839014833,-inf,-inf,-inf,2.444752891079258,7.732789073960374,-inf,-inf,8.723463176341808,9.918094017975507,-inf,8.086307489521484,8.958691340614676,-inf,10.390686658275222,8.387666118801265,9.634716557878555,7.968873019693878,7.815626366770982,6.212271526219264,6.607489705681737,7.55692102363726,8.6266169843101,7.399864323898959,6.131274228983211,4.185602006688958,3.553068007727714,2.6673028184175167,2.7762791819572894,4.692533470174558
368,-inf,-inf,-inf,-inf,15.96104714691679,15.707651523909053,-inf,-inf,-inf,11.247081483360631,13.183660313482148,-inf,-inf,-inf,2.8611964982843414,8.149232681165458,-inf,-inf,7.005673769495465,8.200304611129164,-inf,9.784274345947994,10.656658197041185,-inf,11.096440726319868,9.093420186845911,10.267369697471821,8.617001473518874,8.626176708336375,6.8760433843826725,7.044824478826451,7.63150653935084,7.051501263464761,6.036982787020343,4.654339878501376,5.1540455240068725,4.666700963478924,3.9037089421706455,5.1863614124303234,4.624123740864177
369,-inf,-inf,-inf,-inf,14.652603009438023,14.399207386430286,-inf,-inf,-inf,10.97012388125867,12.906702711380188,-inf,-inf,-inf,3.6076623338056732,8.895698516686789,-inf,-inf,7.145119164899685,8.339750006533384,-inf,9.582722566865494,10.455106417958685,-inf,9.792400678216094,7.789380138742136,8.03887603298492,7.040070738355722,8.772422609478228,6.554001476647724,6.799511042654476,7.534084227844916,7.348031579482512,5.589869842776913,4.8352160881771615,4.503092677715663,3.8582243674452577,5.269551607899213,3.9420504390176014,3.2673475123965963
370,-inf,-inf,-inf,-inf,14.404366079826522,14.150970456818785,-inf,-inf,-inf,9.80628983202826,11.742868662149776,-inf,-inf,-inf,4.009310506480115,9.29734668936123,-inf,-inf,5.815433691988421,7.010064533622121,-inf,8.12046654571097,8.992850396804162,-inf,4.972691869147627,2.9696713296736696,8.965864596351745,7.337962712451608,7.540692560398135,5.224652993687696,5.304073056377206,5.6654601352825535,7.385272350477244,7.153370997268881,6.776065695966854,5.812629541854861,5.144531583755896,5.174104139520798,3.4749314557488664,3.4322191851420882
371,-inf,-inf,-inf,-inf,14.14648401026263,13.893088387254894,-inf,-inf,-inf,10.471306173433272,12.407885003554789,-inf,-inf,-inf,1.3072759615518939,6.595312144433009,-inf,-inf,7.098418239977508,8.293049081611207,-inf,5.759183753819071,6.631567604912262,-inf,9.771324325798004,7.768303786324047,9.794506313442062,8.240221052496645,8.881007357725002,8.285608570122882,8.274101084566546,8.305065441033353,6.850691319067609,6.110632495182525,5.628510543799312,4.614664613453079,4.600997066466494,4.9122066075960396,4.224154504680275,4.9644562592664645
372,-inf,-inf,-inf,-inf,14.199932641592245,13.946537018584507,-inf,-inf,-inf,10.437699423583604,12.374278253705121,-inf,-inf,-inf,0.04368482846349182,5.331721011344608,-inf,-inf,7.584701693485795,8.779332535119494,-inf,6.372595537017045,7.244979388110236,-inf,9.83187088520402,7.828850345730064,10.487077556785959,8.989356619980056,9.857555692773293,8.528620110752506,8.34367102088578,6.455914315846319,7.694450173584997,6.604488312076044,5.766161697945889,5.059593065055636,4.853340585800178,6.0794166231219995,6.167226493751169,5.669202182911529
373,-inf,-inf,-inf,-inf,14.558331728850668,14.30493610584293,-inf,-inf,-inf,10.008111595624225,11.94469042574574,-inf,-inf,-inf,2.1743925858306334,7.462428768711749,-inf,-inf,7.096958725125484,8.291589566759184,-inf,7.52438589882791,8.396769749921102,-inf,9.681456035793058,7.678435496319102,10.83699756745546,9.145474166989061,8.63735540403814,6.524877609354588,6.831137040685946,7.662479404981,7.275498367131879,5.19486270612984,6.022499981208853,5.643475581767215,4.574085666620158,3.927568061408623,5.059653818748913,4.57666680352412
374,-inf,-inf,-inf,-inf,14.610058453163175,14.356662830155438,-inf,-inf,-inf,7.6051858510617745,9.541764681183292,-inf,-inf,-inf,2.3213904834960406,7.609426666377157,-inf,-inf,7.635448257220773,8.830079098854473,-inf,8.75559842152006,9.627982272613252,-inf,10.552981943402793,8.549961403928837,10.946959318099099,9.29202837941904,9.256247567480967,7.320845608160438,7.327845351605,7.4381827296625715,7.351502040869258,5.781499719623347,5.346359612456348,4.65489048654796,4.262786401485055,5.613858939576321,6.604155230440936,6.634304620022166
375,-inf,-inf,-inf,-inf,14.623777102090875,14.370381479083138,-inf,-inf,-inf,9.283777239536036,11.220356069657553,-inf,-inf,-inf,4.787124337321823,10.075160520202939,-inf,-inf,7.568712880801132,8.763343722434831,-inf,8.461196688975033,9.333580540068224,-inf,10.493983977300084,8.490963437826128,9.99106964645053,8.300475595580577,7.807844620035336,7.284524910586113,7.262728976952318,7.24598455721696,4.949118528190676,6.344323423194608,7.010499738405969,6.358504999242784,4.311617154100183,3.1666543648641876,4.270874370158364,5.085256575387524
376,-inf,-inf,-inf,-inf,15.187465596420248,14.93406997341251,-inf,-inf,-inf,11.568129951036287,13.504708781157804,-inf,-inf,-inf,4.207390846771286,9.495427029652403,-inf,-inf,8.379857847958812,9.574488689592512,-inf,9.895662513067306,10.768046364160496,-inf,8.63843379917438,6.635413259700422,7.0818135103888835,6.838122279385041,8.958486967367753,9.146676635859667,9.001720661027893,8.002264737884135,6.316748063062554,5.000360476803112,6.5414240437736,6.110140756489026,4.277406325640627,3.1196312507159973,3.381999316456734,4.024192983949881
377,-inf,-inf,-inf,-inf,16.486653493312694,16.233257870304957,-inf,-inf,-inf,11.93883259410065,13.875411424222165,-inf,-inf,-inf,3.142187044803457,8.430223227684573,-inf,-inf,8.961161245710967,10.155792087344665,-inf,10.41236865982758,11.284752510920772,-inf,10.68991400310891,8.686893463634954,9.659291667934129,8.381984386406232,9.775750039525766,9.346511335643518,9.151367681788617,6.79517704429933,7.778898578287832,7.4814059175751915,6.729602981059316,5.035531856789947,4.5996912793570734,4.634734887192656,4.293672993052807,4.377699697281903
378,-inf,-inf,-inf,-inf,16.091433956492217,15.83803833348448,-inf,-inf,-inf,11.79092608806751,13.727504918189027,-inf,-inf,-inf,4.130513058553496,9.418549241434611,-inf,-inf,8.825770874825091,10.020401716458789,-inf,9.475093745313583,10.347477596406774,-inf,9.288382129032248,7.285361589558292,8.031621777543007,6.463876460449973,7.039676317791086,7.982125982789245,8.193439453770356,8.866170848286117,6.644447189040442,4.902709955828639,3.540251709685401,3.3605350658699,5.010139623546503,5.002104522809985,4.896502619050015,4.944700458999451
379,-inf,-inf,-inf,-inf,15.225140496996064,14.971744873988326,-inf,-inf,-inf,11.22963859515394,13.166217425275457,-inf,-inf,-inf,3.8246648479417344,9.11270103082285,-inf,-inf,8.04295980269246,9.23759064432616,-inf,9.243131968593511,10.115515819686703,-inf,8.843667049724711,6.840646510250756,6.567845110061999,5.266814531263661,6.619969989301417,7.796467565822388,7.812615250308518,7.959475781890441,5.055525626905501,2.9591921931511114,3.0223721820240765,4.63760313301398,4.551592759199168,3.167785902550399,3.416902577886782,3.9158282799706488
380,-inf,-inf,-inf,-inf,14.783146356019671,14.529750733011934,-inf,-inf,-inf,10.45823690907287,12.394815739194385,-inf,-inf,-inf,3.8450676862672286,9.133103869148345,-inf,-inf,7.156309615573019,8.350940457206718,-inf,8.723575556666535,9.595959407759727,-inf,8.316118249391852,6.313097709917895,8.162032125458524,6.704234458333314,7.700646551238553,5.452793720767689,6.203208485127841,7.458595972429033,5.668866784612442,4.78296625104401,3.871383840583127,2.3166332375342296,2.745384545762994,2.528952928600937,1.745141745565207,2.9750867928928333
